36.91800275283724,58.27137875593478,8,8
36.94288904372938,58.17879599392204,9,8
37.063845863241404,57.97544389875331,10,8
37.284244434828594,57.64631541351576,11,8
37.61959481795142,57.18418939978277,12,8
37.974194242168394,56.62880136483657,13,8
38.331304800740526,55.95538487695219,14,8
38.69951768691206,55.168431789847496,15,8
39.04522203740584,54.29772856861219,16,8
39.38830635349386,53.32052582631198,17,8
39.68695560919299,52.384720327421554,18,8
39.853991811770136,51.784489289485144,19,8
39.524766614656336,51.65060391173104,20,8
38.46474906472154,52.154221323899144,21,8
33.808542419028534,61.266047760403865,1,9
34.028624061215815,60.98342071701857,2,9
33.976894779278375,61.053719008264466,3,9
33.92070692751158,61.06275399300634,4,9
33.91182449537887,61.04725415070242,5,9
33.927070445680606,61.04001586656971,6,9
33.91462723617819,61.05960443592995,7,9
33.93305271408235,61.00258034358939,8,9
33.975647735810256,60.93984126118034,9,9
34.033622176506036,60.78986989778088,10,9
34.19960776366903,60.48322004732939,11,9
34.53228802619565,60.01542772582727,12,9
34.79362791116743,59.52761558203004,13,9
35.090368355287836,58.93158345005519,14,9
35.35965319942922,58.23116091793336,15,9
35.61522858701324,57.4438066272642,16,9
35.866270179930304,56.573812317758346,17,9
36.06375866748247,55.744965330070116,18,9
36.111091778774885,55.04380099801253,19,9
35.914972797340184,54.76887184524709,20,9
35.03374251340795,55.13001347541591,21,9
30.001512744875576,64.93835564632025,1,10
30.001984258218133,64.84933810815153,2,10
30.031922730621265,64.85288469408957,3,10
30.047646706049573,64.82549216827928,4,10
30.04419597325577,64.83435953613115,5,10
30.010923250784614,64.86711094182346,6,10
29.985994284372698,64.88262454697312,7,10
30.000779369844054,64.84120929859077,8,10
30.01650296675471,64.80899810614808,9,10
30.10649474328645,64.65115224440127,10,10
30.236241029745692,64.42265742817786,11,10
30.459306883621057,64.05186880724413,12,10
30.705805420329867,63.58526484051442,13,10
30.9293931113585,63.037344398340245,14,10
31.17168539269238,62.39311933480521,15,10
31.375074827940015,61.666841806355336,16,10
31.54013198400544,60.89312585157245,17,10
31.654375722919514,60.167475916677695,18,10
31.63280829742997,59.54963115573193,19,10
31.342241751432653,59.19293396895624,20,10
30.6378297075733,59.40498133819827,21,10
29.737135514107,65.1699831812083,1,J
29.740292843184456,65.10238182899543,2,J
29.777324622685448,65.02460883904183,3,J
29.93761325883419,64.90675022651767,4,J
29.898001185769257,64.96769345221236,5,J
29.86167052663377,64.95663830429966,6,J
29.85840034745733,64.94997207932171,7,J
29.896169923502324,64.89485995095275,8,J
29.90405777094291,64.87356312193035,9,J
29.983647480465724,64.72859727105529,10,J
30.105906124838413,64.51535372714365,11,J
30.369229171354878,64.11601692634773,12,J
30.604184008030412,63.66499463234856,13,J
30.863729563481357,63.07316678357524,14,J
31.08516179078014,62.436155101547385,15,J
31.286382981235207,61.72702212935253,16,J
31.448129483211744,60.96267856448324,17,J
31.587983913623884,60.223160687449095,18,J
31.566257393611046,59.60108056836225,19,J
31.283926805470415,59.237017019721115,20,J
30.5678698269565,59.46989460502974,21,J
29.746070133010882,65.08842200725515,1,Q
29.828867010883414,64.90688213250772,2,Q
29.746210142784324,65.05591179968661,3,Q
29.757532267658693,65.01921424592346,4,Q
29.80352313758668,64.98277711471349,5,Q
29.78581433045339,65.01676030404609,6,Q
29.798625496288622,65.00086311065078,7,Q
29.831253407859737,64.95056095436595,8,Q
29.857459959130413,64.89788896395167,9,Q
29.89983857111839,64.81039186625004,10,Q
30.051187333280694,64.54255826807606,11,Q
30.31742335805468,64.14497386795213,12,Q
30.560824215244033,63.67858626288563,13,Q
30.807987495768764,63.12141862067756,14,Q
31.042746790623678,62.499480785279225,15,Q
31.247101527089583,61.788185204896216,16,Q
31.40003909234678,61.037701903086514,17,Q
31.52514107109144,60.29011348618657,18,Q
31.51932304506508,59.67821587875066,19,Q
31.237852323905308,59.309072750597295,20,Q
30.521498039257995,59.53454627836603,21,Q
29.97206282090003,64.96715493808517,1,K
29.975536727966528,64.89473236802584,2,K
30.025135916641993,64.84058537077053,3,K
30.02418448225369,64.82905538813259,4,K
30.005970284608757,64.84711537008208,5,K
30.000220395389327,64.85386211434742,6,K
29.960467908846823,64.90359836474762,7,K
29.944064430975416,64.89139905034673,8,K
29.946081857353036,64.85582301248995,9,K
30.022154271543755,64.73447926129764,10,K
30.160193674667767,64.48130215308541,11,K
30.391079915646348,64.11428661357841,12,K
30.63301915299149,63.64345567384129,13,K
30.86074791447703,63.0948445791244,14,K
31.089302422812903,62.46774557127331,15,K
31.28891501916089,61.760747451708184,16,K
31.45598229246763,60.97964789389704,17,K
31.567093533606062,60.23557093890436,18,K
31.55532487780045,59.626520782872575,19,K
31.291971430379732,59.24767170441911,20,K
30.592224223330927,59.47458002205818,21,K
